id_evento,nombre,fecha,artistas,horario,club_id,club_nombre,club_imagen,direccion,poblacion,provincia,pais,estilo,direccion completa
175780,BLACK DISCO PRESENTS 2 MANY DJS JAPAN TOUR,2011-03-25,2 MANY DJS + MORE,23:00h,750,Womb,Womb_Tokyo.jpg,"2-16 Maruyama-Cho, Shibuyaku",Tokyo,Extranjero,Japón,Electro,"2-16 Maruyama-Cho, Shibuyaku, Tokyo, Japón"
175795,"",2011-03-25,"Mauro Picotto
",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Colombia,House,"Sin confirmar, Sin confirmar, Colombia"
175823,Grey fades to green Tour 2011,2011-03-25,"Oscar Mulero + Komatsu dj + Toni Alvarez
",00:00-05:00h,828,Bauhaus,nologo.jpg,Martín Codax 21,Vigo,Pontevedra,España,Techno,"Martín Codax 21, Vigo, España"
175833,Nitsa: Cau D´Orella,2011-03-25,"DARK VEKTOR (live) + V.C.S. (live) + DJ FRA + DJ TITO
Vj: Xarlene Visuals",00:30h,89,Apolo,SalaApolo_BCN_140.jpg,Nou de la Rambla 113,Barcelona,Barcelona,España,Techno,"Nou de la Rambla 113, Barcelona, España"
175848,La [2] de Nitsa,2011-03-25,THE OSCILLATION (DC Recordings/ UK) + DJ COCO + GRAHAM,00:30h,705,La [2] de Apolo,SalaApolo2_BCN_140.jpg,Nou de la Rambla 113,Barcelona,Barcelona,España,Indie,"Nou de la Rambla 113, Barcelona, España"
175860,Bass Cannon,2011-03-25,"Gomes vs Brutuzz (b2b set) & Mr Blonde & Elected & Architects & VJ's 14k Visuals
",23:00-05:00h,1037,Stalker,Stalker_Holanda_140.jpg,Kromme Elleboogsteeg 20,Haarlem,Extranjero,Holanda,House,"Kromme Elleboogsteeg 20, Haarlem, Holanda"
175864,"",2011-03-25,"Artista Invitado + Chew Lips + Bohemia Dj
",21:00-23:30h,1,No Disponible,"","","",Madrid,España,Indie,", , España"
175871,"",2011-03-25,"River (de 00.00 a 02.00h) + Mario Maqueda
",00:00-06:00h,1299,Komplot,Komplot_SanSebastian_140.jpg,Pedro Egaña 5,San Sebastián,Guipúzcoa,España,House,"Pedro Egaña 5, San Sebastián, España"
175895,"",2011-03-25,Costas,00:30h,174,Etxekalte,Etxekalte.jpg,Mari 1,San Sebastián,Guipúzcoa,España,Rare Groove,"Mari 1, San Sebastián, España"
175905,Pressure,2011-03-25,Jeff Mills,22:30h-04:00h,727,The Arches,TheArches_UK_140.jpg,253 Argyle Street,Glasgow,Extranjero,UK,Techno,"253 Argyle Street, Glasgow, UK"
175930,Pop & Dance Club,2011-03-25,"GRAN HART (HÜSKER DÜ) (CONCIERTO ACUSTICO) + DANI LLAMAS (CONCIERTO ACUSTICO) + AMABLE + HOMEBOY
",00:00-06:00h,467,Yasta,Yasta_Logo.jpg,Valverde 10,Madrid,Madrid,España,Indie,"Valverde 10, Madrid, España"
175952,"",2011-03-25,"21.00 h Concierto: Hitabaldaäs & Romminger. (Entrada: 6  / 10  con CD de Hitabaldaäs)
23.00 h Kapi + Pablo Sánchez",23:00-05:00h,1765,Marula Café,MarulaCafe_Barcelona_140.jpg,Escudellers 49,Barcelona,Barcelona,España,Rare Groove,"Escudellers 49, Barcelona, España"
175968,The Gallery,2011-03-25,"Box: Thrillseekers + Matt Hardwick + John Askew + Riley & Durrant
103: My Digital Enemy + Tania von Pear + Hilton Caswell + Owen Boyne
LOFT: Plastic Fondu: Mark Davitt + Filth Fanatics + No Off Switch + Fresh:Mesh
Josh Laughton + Cole Johnson
BABY BOX: Miss Crazy D presents Big Love: Miss Crazy D + Dirty Disciples + Alternativez + Chrissy P + Seeki G + Onboxx
",23:00h,714,Ministry Of Sound,Ministry_of_Sound.jpg,103 Gaunt St,Londres,Extranjero,UK,House,"103 Gaunt St, Londres, UK"
175980,Lost in London,2011-03-25,Cesar Ruiz + Rachel Harvey + AM SANTIAGO,22:00-05:00h,852,Pacha London,Pacha_London_140.jpg,Terminus Place,Londres,Extranjero,UK,House,"Terminus Place, Londres, UK"
176016,ALL NAKED 10,2011-03-25,"THE BOOMZERS (Crux, Boxon) + NATSUKO (Level75, Tasty Bytes records) + SOUNDBOYROCKS + ECARAT (Rewind)
",23:00h,798,Batofar,Batofar_Paris_140.jpg,11 Quai François Mauriac,Paris,Extranjero,Francia,House,"11 Quai François Mauriac, Paris, Francia"
176018,"",2011-03-25,Lisa Lashes + Sophie Sugar + Artento Divini + Richard Tulip + Daniel Jobson + Mick Lindsay + Sharon Common,20:00h,2143,Digital,Digital_Newcastle_140.jpg,Times Square,Newcastle,Extranjero,UK,Indie,"Times Square, Newcastle, UK"
176023,TCHIK TCHAK BOUM,2011-03-25,"Main Floor: APPARAT (BPitch Control, D) + RIPPERTON (Perspectiv, CH)
",23:00h,1391,D! Club,nologo.jpg,Place Centrale,Lausanne,Extranjero,Suiza,Techno,"Place Centrale, Lausanne, Suiza"
176075,"",2011-03-25,VADIMIR DYNAMO,23:00h,1466,Magazine,Magazine_Valencia_140.jpg,"Pérez Escrich, 19",Valencia,Valencia,España,Indie,"Pérez Escrich, 19, Valencia, España"
176091,"",2011-03-25,"Javier Zurita
",23:00-03:00h,966,El Rincón de San Pedro,ElRinconDeSanPedro_Granada_140.jpg,"Carrera del Darro, 12",Granada,Granada,España,House,"Carrera del Darro, 12, Granada, España"
176120,The Soulfood Session,2011-03-25,Jadd & Kwenya Carreira,23:30-06:00h,271,Marula Café,Marula_Cafe.jpg,"Calle de Caños Viejos, 3",Madrid,Madrid,España,Rare Groove,"Calle de Caños Viejos, 3, Madrid, España"
176135,"",2011-03-25,"22:00h LAM RIM (concierto) (7  con consumición mínima)
00:00h VASCO ISPIRIAN (gratis)",22:00-03:30h,141,Café La Palma,Cafe_LaPalma_Madrid.jpg,La Palma 62,Madrid,Madrid,España,sin especificar,"La Palma 62, Madrid, España"
176156,"",2011-03-25,"Sala A: Enrique Novi
Sala B: MICROCLUB",00:00h,17,Planta Baja,Planta_Baja_140.jpg,Calle del Horno de Abad 11,Granada,Granada,España,Rare Groove,"Calle del Horno de Abad 11, Granada, España"
176177,Shine: HOPE vs. THERAPY,2011-03-25,NICK WARREN vs DAVE SEAMAN + JON COWAN,22:00-05:00h,835,Shelborne Beach Resort,nologo.jpg,1801 Collins Ave.,South Beach. Miami,Extranjero,USA,House,"1801 Collins Ave., South Beach. Miami, USA"
176180,The Pool: VISIONQUEST POOL PARTY,2011-03-25,LEE CURTIS + RYAN CROSSON + SETH TROXLER + SHAUN REEVES + GUY GERBER WITH BENOIT & SERGIO + FOOTPRINTZ + TALE OF US,12:00-23:00h,835,Shelborne Beach Resort,nologo.jpg,1801 Collins Ave.,South Beach. Miami,Extranjero,USA,sin especificar,"1801 Collins Ave., South Beach. Miami, USA"
176198,"",2011-03-25,"Joseph Capriati
",n/c,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Rusia,Techno,"Sin confirmar, Sin confirmar, Rusia"
176216,"",2011-03-25,"Fiumichino
",00:00-04:30h,1525,Fanzine,Fanzine_Corunha_140.jpg,Atocha Alta 40,A Coruña,La Coruña,España,House,"Atocha Alta 40, A Coruña, España"
176220,LABvisiónica,2011-03-25,"Las CasiCasiotone + Adrián Cuervo + Annie Hall + Rob Loren
",21:00-23:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Asturias,España,Experimental,"Sin confirmar, Sin confirmar, España"
176247,Look Back Night # 36,2011-03-25,"Legowelt (Live) (Strange Life, Bunker, Crème organization / HOL) + Alexander Robotnick (Semi-Live) (Hot Elephant, Crème Organization / ITA) + DJohnston
Redrum: Viktor Olle (Crappy Tuesdays / BCN)
Visuals: Alex Marco",01:00-06:00h,405,BeCool,be_cool_140.jpg,"Plaça Joan Llongueras, 5",Barcelona,Barcelona,España,Disco,"Plaça Joan Llongueras, 5, Barcelona, España"
176271,"",2011-03-25,"21h BRABENDERS  (funk jazz - 6)
23h DJs Miguel A. Sutil y Roge Maderfaker",21:00h,547,La Boca del Lobo,La_Boca_Del_Lobo.jpg,Echegaray 11,Madrid,Madrid,España,Rare Groove,"Echegaray 11, Madrid, España"
176291,Zürich einfach,2011-03-25,"Disco: Wandler (Live) + O-Gee + Ata Tak + Partypapst
Tanzstube: Unite: Lega (237 Records, Moskau) + Ezikiel + Joram + Helder",23:00h,1112,Hive Club,HiveClub_Zurich_140.jpg,Geroldstrasse 5,Zurich,Extranjero,Suiza,Techno,"Geroldstrasse 5, Zurich, Suiza"
176300,Wenig Khole Fur Jute Mucke,2011-03-25,"Kandel + Peak & Swift + Tetsuo + Bedderman Und Dahlamnn + Phantastic Spastic + Cpt Coons
",23:00h,832,Maria,Maria_Berlin.jpg,Stralauer Platz 33-34,Berlín,Extranjero,Alemania,Techno,"Stralauer Platz 33-34, Berlín, Alemania"
176313,COMPOST BLACK LABEL SESSION,2011-03-25,"LE ROI (Copost Black Label, MN2S, Basel) + Sharokh (Compost Black Label, Karlsruhe) + THOMAS HERB (Compost, München) + tps nostromo (volxvergnuegen, München)
",23:00h,728,Harry Klein,Harry_Klein.jpg,Friedenstrasse 10,Munich,Extranjero,Alemania,House,"Friedenstrasse 10, Munich, Alemania"
176319,TUNA PARK,2011-03-25,"TRESOR: Surgeon (Counterbalance, Tresor Rec., UK) + Kyle Geiger (Drumcode, MB Electronics, Indiana) + Marcel Heese (Tresor, Berlin)
+4BAR: Rote Sonne supported by Pastamusik: The Analog Roland Orchestra (Live, Pastamusik) + Anette Party (Rote Sonne) + P.toile (Mothership, Ostwind)",00:00h,720,Tresor,tresor.jpg,Köpenicker Str. 59-73,Berlín,Extranjero,Alemania,Techno,"Köpenicker Str. 59-73, Berlín, Alemania"
176341,A NIGHT IN THURINGIA,2011-03-25,"dOP (Circus Company, Fr) + KRAUSE DUO (Musik Krause, De) + TREPLEC (Milnormodern, Philpot, De)
",00:00h,723,Rex Club,Rex_Club.jpg,5 Boulevard Poissonnière,Paris,Extranjero,Francia,Techno,"5 Boulevard Poissonnière, Paris, Francia"
176345,MOJUBA NACHT,2011-03-25,"Panorama Bar: Nick Solé (mojuba) + Don Williams (mojuba) + Sven Weisemann (mojuba)   + Omar S (fhxe, detroit)
",Sin confirmar,945,Panorama,PanoramaBar_Berlin_140.jpg,Am Wriezener Bahnhof,Berlin,Extranjero,Alemania,House,"Am Wriezener Bahnhof, Berlin, Alemania"
176352,Clandestine Artists,2011-03-25,Renato Ratier + Emerson Todd + Seth Troxler + Lee Curtiss + Shaun Reeves + DJ T. + Sascha Funke + Italoboyz + Heidi + Kiki + Thomas Schumacher + Ali Schwarz + Barem + Matt Tolfrey + Camea + Alexi Delano + Paul Ritch (live) + Guy Gerber (live) + dOP (live),22:00-12:00h,1,No Disponible,"","","",Extranjero,USA,Techno,", , USA"
176384,Carnivale,2011-03-25,"AIR1: Fabrizio Maurizi (IT) + Rino Cerrone (IT) + Radiosus + Jimmy B.
AIR2: Freddy Lucas + Jop & Jordi + Mind 01",23:00-05:00h,2694,Air,Air_Amsterdam_140.jpg,Amstelstraat 16,Amsterdam,Extranjero,Holanda,Techno,"Amstelstraat 16, Amsterdam, Holanda"
176423,LATE NIGHT SOCIETY,2011-03-25,"Live: Wareika
Djs: William Kouam Djoko + Tom Ruijg",21:00h,1613,Trouw,Trouw_Amsterdam_140.jpg,Wibautstraat 131,Amsterdam,Extranjero,Holanda,House,"Wibautstraat 131, Amsterdam, Holanda"
176440,"",2011-03-25,"Main Floor: Vitamin: Tobi Neumann + Heartthrob (live) + Woody
Water Floor: Marcus Meinhardt + Empro + Gunnar Stiller",00:00h,719,Watergate,Water_gate_Berlin.jpg,Falckensteinstr. 49,Berlín,Extranjero,Alemania,sin especificar,"Falckensteinstr. 49, Berlín, Alemania"
176452,"",2011-03-25,"Marcos Cruz + Manu Bermejo + Lukkah + Rafa Martinez
",02:00-07:00h,375,Metrópolis,Metropolis_Cordoba_140.jpg,Avenida Profesor Arnold J Toynbee s/n. Pol. Ind. Chinales,Córdoba,Córdoba,España,House,"Avenida Profesor Arnold J Toynbee s/n. Pol. Ind. Chinales, Córdoba, España"
176473,"",2011-03-25,"KIKO MELIS vs LE!
",23:30-04:00h,1296,Cassette,Cassette_Mallorca_140.jpg,Darsena de Can Barbara nº 113,Palma de Mallorca,Baleares,España,sin especificar,"Darsena de Can Barbara nº 113, Palma de Mallorca, España"
176499,Bang Bang,2011-03-25,"Room 1: Newham Generals + DJ EZ + Mr. Noisy & BITR8 + K1R3Y
Box Bar: Gavin Foord + Deejay Philly
",21:00-04:00h,948,Junk,Junk_Southampton_140.jpg,55 London Road,Southampton,Extranjero,UK,Breaks,"55 London Road, Southampton, UK"
176501,Up: Border Community On Tour,2011-03-25,JAMES HOLDEN (UK) + KATE WAX (UK) + IVÁN PRADANA,00:00h,1945,Penélope,nologo.jpg,"Hilarión Eslava, 36",Madrid,Madrid,España,Techno,"Hilarión Eslava, 36, Madrid, España"
176514,MUD: Irish Label Showcase,2011-03-25,"The Basement: Tribe Dublin Present: ANCIENT WAYS SHOWCASE feat. BONZ + TRIBE DJs
+ MC BREZ
The Stage: Irish Moss Label Showcase: SCREECHY DAN (NYC) + WHANDAH THE DAINTY QUEEN (NYC) + THE BREAKDOWN BAND + THE DIRTY DUBSTERS + MC KWASI
",22:00h,2255,The Twisted Pepper,nologo.jpg,54 Middle Abbey St,Dublin,Extranjero,Irlanda,Breaks,"54 Middle Abbey St, Dublin, Irlanda"
176519,MAWorld - Already 20 years!,2011-03-25,Frankie Feliciano,20:00-05:30h,1554,Djoon,Djoon_Paris_140.jpg,22-24 Boulevard Vincent Auriol,Paris,Extranjero,Francia,House,"22-24 Boulevard Vincent Auriol, Paris, Francia"
176541,Hard Impact,2011-03-25,"U60: DaY-Mar + Sutura + Psytekk + Pablo Ramirez + eXistenZ + DJ Fog
311: Torsten Kanzler + Jan Fleck + Tom Schön + Florian Schwarzkopf",23:00h,731,U60311,U60311_Frankfurt.jpg,Rossmarkt,Frankfurt,Extranjero,Alemania,Techno,"Rossmarkt, Frankfurt, Alemania"
176560,5 ans de FORMA. T,2011-03-25,"Jack Beats + Beataucue + Aks + Surfing Leons
",23:00-06:00h,1041,Social Club,SocialClub_Paris_140.jpg,8 Boulevard De La Madeleine,Paris,Extranjero,Francia,Techno,"8 Boulevard De La Madeleine, Paris, Francia"
176567,SVEN VÄTH 30 Years Deejay Celebration,2011-03-25,"SVEN VÄTH (Cocoon) + KAROTTE (Break New Soil) + MAURIZIO SCHMITZ (Cocoon) + ANNA STEFFENS (Sonderlü) + REACH VISUALS + DREAM AND DARE + OKINAWA69
",22:00h,894,Bootshaus,Bootshaus_Koln_140.jpg,Auenweg 173,Colonia,Extranjero,Alemania,Techno,"Auenweg 173, Colonia, Alemania"
176576,Andrés Japan Tour 2011,2011-03-25,Andrés,21:00h,1567,Air,Air_Tokyo.jpg,"Hikawa Blbg, b2 b-11 Sarugaku",Tokyo,Extranjero,Japón,Techno,"Hikawa Blbg, b2 b-11 Sarugaku, Tokyo, Japón"
176609,CLUB NME,2011-03-25,THE GOOD NATURED + BLACK DIAMOND BAY,21:00-03:00h,1712,Koko,Koko_Londres_140.jpg,1A Camden High Street,Londres,Extranjero,UK,Indie,"1A Camden High Street, Londres, UK"
176630,"",2011-03-25,"ZIP (Perlon, Berlin) + DANIEL BORTZ (Pastamusik, Augsburg) + PHILIPP VON BERGMANN (Ilian Tape, Vorsicht Glas!, Muc)",23:00h,1056,Rote Sonne,RoteSonne_Munich_140.jpg,Maximiliansplatz 5,Munich,Extranjero,Alemania,Techno,"Maximiliansplatz 5, Munich, Alemania"
176639,Danzoo,2011-03-25,"Paul Van Dyk + Tony Mendez + Serious Beat
",00:00-07:00h,707,Macumba,Macumba_Madrid_140.jpg,Plaza Estación de Chamartín s/n,Madrid,Madrid,España,Trance,"Plaza Estación de Chamartín s/n, Madrid, España"
176647,"",2011-03-25,BLA + artista invitado,22:30-06:00h,150,Ochoymedio Club,Ochoymedio_Madrid_140.jpg,"Mesonero Romanos, 13",Madrid,Madrid,España,Indie,"Mesonero Romanos, 13, Madrid, España"
176656,BIG CAST LIVE PRESENTA,2011-03-25,Jean Tonic (concierto) + Pitillo (concierto) + Stress (concierto) + Black Coat (concierto),21:00h,1313,BeGood,BeGood_Barcelona_140.jpg,Sancho de Avila 78,Barcelona,Barcelona,España,Indie,"Sancho de Avila 78, Barcelona, España"
176679,Hands UP,2011-03-25,"Ewan Pearson + Dinky + Zander VT + Schoppen Wittes
Bar Floor hosted by Sebastian Klenk + Denis + Guillaume aka Malice + Clown Triste
",00:00-12:00h,967,Arena Club,ArenaClub_Berlin_140.jpg,Eichenstraße 4,Berlin,Extranjero,Alemania,House,"Eichenstraße 4, Berlin, Alemania"
176695,"",2011-03-25,Rarole + Yote,02:00-8:00h,438,Discoteca FN,DiscotecaFN_Asturias_140.jpg,Luis Menendez Pidal 28,Pola de Lena,Asturias,España,House,"Luis Menendez Pidal 28, Pola de Lena, España"
176717,"",2011-03-25,69 DB + IXINDAMIX + SNAYBASS + DAV' & K,00:00h,800,Le 4 Sans,Le4Sans_Francia_140.jpg,40 Rue d'Armagnac,Burdeos,Extranjero,Francia,Breaks,"40 Rue d'Armagnac, Burdeos, Francia"
176731,Sankeys Friday Edition,2011-03-25,Kissy Sell Out,22:00h,717,Sankeys,Sankeys_UK_140.jpg,Radium Street,Manchester,Extranjero,UK,House,"Radium Street, Manchester, UK"
176799,"",2011-03-25,"TOXICOSMOS PLAYS SPANISHPOP
",23:00h,135,El Tornillo,El_Tornillo_Valencia.jpg,Campoamor 42,Valencia,Valencia,España,Indie,"Campoamor 42, Valencia, España"
176817,"",2011-03-25,"La1: UNDERCOVER KOSTROK: THE WARRIORS (Madrid) + La Musique DOrdinateur (Onion Records/Kiez Biets) + Lurbe und Hosen
PI: FINAL CONCURSO DJS: A MAN CALLED ANGEL + ALEX TOOM DJ + XIMO NOGUERA",01:00-07:30h,2205,La 3,La3_Valencia_140.jpg,"c/ Padre Porta, 2",Valencia,Valencia,España,sin especificar,"c/ Padre Porta, 2, Valencia, España"
176820,Los Conciertos de La3,2011-03-25,Zulú 930 + Nanai,22:00h,2205,La 3,La3_Valencia_140.jpg,"c/ Padre Porta, 2",Valencia,Valencia,España,Indie,"c/ Padre Porta, 2, Valencia, España"
171213,Black Music Festival,2011-03-26,James Hunter (directo),Sin confirmar,1,No Disponible,"","","",Gerona,España,sin especificar,", , España"
173057,Ultra Music Festival 2011 - Día 2,2011-03-26,"Main Stage: deadmau5 + Underworld + Armin Van Buuren + Kaskade + Afrojack + Avicii + Sander Klienenberg (live) + Hernan Cattaneo + Sunnery James/Ryan Marciano + Jerome Isma AE + Riotgear.
Live Stage: Empire of the Sun + Cut Copy + Sasha (Vortek live) + Boys Noize + Steve Aoki + Simian Mobile Disco (live) + The Klaxons + Mr. Oizo + Bag Raiders + Conspirator.
Carl Cox & Friends: Carl Cox + Moby + Fedde Le Grand + Jors Voorn + Yousef.
Mid Park Tower: Rusko + Scream + Benga + Andy C & MC Q + NERO + Excision & Datsik + Feed Me + Goldie + Fresh + Netsky + Toddla T & Red Light.
Roots Society Dome (Dirtybird Records Showcase): Claude Vonstroke + Justin Martin + J. Philip + Christian Martin + Worthy / Mowgli + Detroit Grand Pubahs + Elio Riso + Remo + Donald Glaude + Filthy Rich.",12:00-00:00h,1,No Disponible,"","","",Extranjero,USA,sin especificar,", , USA"
174192,"",2011-03-26,"michael mayer (de, kompakt) + jennifer cardini (de, kompakt) + coma (Live, de, kompakt) + visuals by okinawa 69 (de, kompakt)",23:00-07:00h,733,Silo,Silo_Lovaina_140.jpg,Vaartkom 29a,Lovaina,Extranjero,Bélgica,Techno,"Vaartkom 29a, Lovaina, Bélgica"
174400,Fabric,2011-03-26,"R1: TBC
R2: Terry Francis + Len Faki
R3: TBC",23:00-08:00h,709,Fabric,fabric_logo.jpg,77a Charterhouse St.,London,Extranjero,UK,Techno,"77a Charterhouse St., London, UK"
174556,Sunday School: The Lost Weekend,2011-03-26,"Lobby: Victor Calderone + more TBA
Stage 1 - Vagabundos: LUCIANO + REBOOT + ROBERT DIETZ + MICHEL CLEIS + CESAR MERVEILLE + MIRKO LOKO + ERNESTO FERREYRA + MAAYAN NIDAM + RHADOO",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,USA,Techno,"Sin confirmar, Sin confirmar, USA"
175516,Hed Kandi,2011-03-26,"Main: Ben Santiago + Sebastian Serrano + The lovely Laura on Saxophone
Jetclub Lounge (Invitation Only!!!): Dan Marciano + Sidney Späth
Micro: Delorean  Tomorrow sounds like this! DJ Katch & Guests
",22:00-06:00h,711,Cocoon Club,Cocoon_Club_Frankfurt.jpg,Carl-Benz-Strasse 21,Frankfurt,Extranjero,Alemania,Techno,"Carl-Benz-Strasse 21, Frankfurt, Alemania"
175592,"",2011-03-26,Catalina Isis,23:30-03:30h,557,47,47_valencia.jpg,"Quart, 47. El Carmen",Valencia,Valencia,España,Indie,"Quart, 47. El Carmen, Valencia, España"
175598,"",2011-03-26,Cinnamon Dj,23:30-03:30h,557,47,47_valencia.jpg,"Quart, 47. El Carmen",Valencia,Valencia,España,Indie,"Quart, 47. El Carmen, Valencia, España"
175644,Plátano Sónico Fest,2011-03-26,Triangulo de amor bizarro + Klus & kinski + Ode on dreams + Al berkowitz band + Error6 + fuckTVsm (After Party dj´s),19:00-02:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Sevilla,España,sin especificar,"Sin confirmar, Sin confirmar, España"
175665,Festplatten Family 17,2011-03-26,"Schaeben & Voss (live) + Suzi Wong + Gebrüder Teichmann
",00:00h,2428,Suicide Circus,nologo.jpg,Revaler Strasse 99,Berlín,Extranjero,Alemania,Techno,"Revaler Strasse 99, Berlín, Alemania"
175685,"",2011-03-26,"FRANCOIS K + KATE SIMKO + M50
",22:00h,805,Smartbar,Smartbar_Chicago.jpg,3730 N. Clark St.,Chicago,Extranjero,USA,House,"3730 N. Clark St., Chicago, USA"
175693,HAZE 4,2011-03-26,"RAMPAGE + MADDJAZZ + THE KNIGHT CATS + KAPTAIN CADILLAC + ZIM
",00:00h,749,Nouveau Casino,Nouveau_Casino_Paris.jpg,109 Rue Oberkampf,Paris,Extranjero,Francia,Breaks,"109 Rue Oberkampf, Paris, Francia"
175698,Planet Rose,2011-03-26,"Grote zaal: Aril Brikha (2 hour liveset) + Efdemin + tba
Kleine zaal: Ferreck Dawn + Estafête: Estroe + Monica Electronica + Lin
",23:00h,1021,Doornroosje,Doornroojse_HOL_140.jpg,Groenewoudseweg 322,Nijmegen,Extranjero,Holanda,Techno,"Groenewoudseweg 322, Nijmegen, Holanda"
175719,Paradizo,2011-03-26,Willie Graff,22:00-04:00h,842,Cielo,Cielo_NYC.jpg,18 Little West 12th Street,Nueva York,Extranjero,USA,House,"18 Little West 12th Street, Nueva York, USA"
175728,We Are Connected,2011-03-26,Warren Fellow + Alex Flatner (DE),23:00-04:00h,1841,Catwalk,catwalk_Rotterdam_140.jpg,Weena Zuid 33,Rotterdam,Extranjero,Holanda,Techno,"Weena Zuid 33, Rotterdam, Holanda"
175739,It's Portable,2011-03-26,"up: it's portable: PORTABLE aka BODYCODE (Live, Ghostly, Spectral Sound, Perlon, Süd Electronic, Portugal) + PHILIPP MATALLA (Distillery, Leipzig) + WILHELM (HW Massive, Doumen Records, Leipzig)",20:00h,1025,Distillery,Distillery_Leipzig.jpg,Kurt-Eisner Strasse 108a,Leipzig,Extranjero,Alemania,Techno,"Kurt-Eisner Strasse 108a, Leipzig, Alemania"
175772,Hard Nature - Fusion of Sound Tour,2011-03-26,"Section 1: B-Front + The Pitcher + Toneshifterz + Slim Shore + Frequencerz + MC DV8 + Visual arts by: VJ Vidolic
Section 2: Pavo (early hardcore set) + Dozer + Titan + Jack of Sound + Ryfle + MC V",22:00h,880,Effenaar,Effenaar_Eindhoven_140.jpg,Dommelstraat 2,Eindhoven,Extranjero,Holanda,Breakcore,"Dommelstraat 2, Eindhoven, Holanda"
175775,BigFM Tronic Love pres. Time Warp Warm Up,2011-03-26,"Gregor Tresher + Federico Molinari + DJ TOM & Falko Richtberg
",23:00h,867,Loft,Loft_Ludwigshafen_140.jpg,Lagerplatzweg 3,Ludwigshafen,Extranjero,Alemania,Techno,"Lagerplatzweg 3, Ludwigshafen, Alemania"
175779,MULE MUSIQ 7 YEARS ANNIVERSARY PARTY PT.1,2011-03-26,KOZE + LAWRENCE (Live),23:00h,750,Womb,Womb_Tokyo.jpg,"2-16 Maruyama-Cho, Shibuyaku",Tokyo,Extranjero,Japón,Techno,"2-16 Maruyama-Cho, Shibuyaku, Tokyo, Japón"
175793,"",2011-03-26,Mauro Picotto,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Colombia,House,"Sin confirmar, Sin confirmar, Colombia"
175832,Nitsa: Cau D´Orella,2011-03-26,"THE SUICIDE OF WESTERN CULTURE (live) + DOWNLINERS SEKT (live) + ANGEL MOLINA + MARC PIÑOL + STAINBOY
Vj: Videot",00:30h,89,Apolo,SalaApolo_BCN_140.jpg,Nou de la Rambla 113,Barcelona,Barcelona,España,Techno,"Nou de la Rambla 113, Barcelona, España"
175849,La [2] de Nitsa: Scanner FM presenta,2011-03-26,FRANC3S (Los Enanos Gigantes/ La Coruña) + SALVAJE MONTOYA (Bcn) + scannerHits dj´s + DJ COCO + GRAHAM,00:30h,705,La [2] de Apolo,SalaApolo2_BCN_140.jpg,Nou de la Rambla 113,Barcelona,Barcelona,España,Indie,"Nou de la Rambla 113, Barcelona, España"
175861,Stalker presents,2011-03-26,"Einmusik (live) & Miss Melera & Mike Ravelli
",23:00-05:00h,1037,Stalker,Stalker_Holanda_140.jpg,Kromme Elleboogsteeg 20,Haarlem,Extranjero,Holanda,House,"Kromme Elleboogsteeg 20, Haarlem, Holanda"
175872,"",2011-03-26,"Furonia & Paolo Solo (de 00.00 a 02.00h) + Alex Nomaklimato
",00:00-06:00h,1299,Komplot,Komplot_SanSebastian_140.jpg,Pedro Egaña 5,San Sebastián,Guipúzcoa,España,House,"Pedro Egaña 5, San Sebastián, España"
175896,SOFRITO TROPICAL DISCOTHEQUE,2011-03-26,FRANKIE FRANCIS (UK),00:30h,174,Etxekalte,Etxekalte.jpg,Mari 1,San Sebastián,Guipúzcoa,España,Rare Groove,"Mari 1, San Sebastián, España"
175906,"",2011-03-26,Jeff Mills,21:00-06:00h,2583,The HMV Institute,nologo.jpg,78 Digbeth High St,Birmingham,Extranjero,UK,Techno,"78 Digbeth High St, Birmingham, UK"
175908,The One Night Stand,2011-03-26,A-TRAK + AN21 + ARMAND VAN HELDEN + AXWELL + CALVIN HARRIS + DIRTYSOUTH + KIM FAI + MAX VANGELI + PETE TONG + SEBASTIAN INGROSSO + STEVE ANGELLO + THIRD PARTY + THOMAS GOLD,14:00-23:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,USA,House,"Sin confirmar, Sin confirmar, USA"
175953,"",2011-03-26,"21.30 h Concierto: Mañaners (Entrada: 5 )
23.00 h The Presidentes + Lula",23:00-05:00h,1765,Marula Café,MarulaCafe_Barcelona_140.jpg,Escudellers 49,Barcelona,Barcelona,España,Rare Groove,"Escudellers 49, Barcelona, España"
175975,Kinky Malinki,2011-03-26,"BOX: Tom Novy + Marco Lys
103: Ridney + Nelski + Grant Nalder + Danny Quattro
LOFT: Grant Richards + Groove Project + Muzz Khan & Clint Hills
BABY BOX: Adam Asenjo + Billnick + Dom Chevez + Kane Brown
",22:30-06:00h,714,Ministry Of Sound,Ministry_of_Sound.jpg,103 Gaunt St,Londres,Extranjero,UK,House,"103 Gaunt St, Londres, UK"
