id_evento,nombre,fecha,artistas,horario,club_id,club_nombre,club_imagen,direccion,poblacion,provincia,pais,estilo
175637,Cocoon,2011-03-06,Paul Ritch + Javy Union + Curro Riera + Jesús Martino + Karlo Davila,18:00-09:00h,2624,Le Chic,nologo.jpg,Punta de San Felipe,Cádiz,Cádiz,España,House
175673,DOLLAR DISCO,2011-03-06,"MIKE DEARBORN (Disco, Salsoul Set) + MICHAEL SERAFINI + KID COLOR + ADULTURE

",22:00h,805,Smartbar,Smartbar_Chicago.jpg,3730 N. Clark St.,Chicago,Extranjero,USA,Disco
175837,Nitsa,2011-03-06,"DJ FRA + MARC PIÑOL
",00:30h,89,Apolo,SalaApolo_BCN_140.jpg,Nou de la Rambla 113,Barcelona,Barcelona,España,Techno
175958,"",2011-03-06,49 Groove Avenue,23:00-05:00h,1765,Marula Café,MarulaCafe_Barcelona_140.jpg,Escudellers 49,Barcelona,Barcelona,España,Rare Groove
176096,"",2011-03-06,Virgine + Pablo Heyman,23:00-05:00h,271,Marula Café,Marula_Cafe.jpg,"Calle de Caños Viejos, 3",Madrid,Madrid,España,Rare Groove
173640,Deep Space,2011-03-07,DJ Surgeon + François K.,22:00-04:00h,842,Cielo,Cielo_NYC.jpg,18 Little West 12th Street,Nueva York,Extranjero,USA,House
175954,"",2011-03-07,Karl Hungus,23:00-05:00h,1765,Marula Café,MarulaCafe_Barcelona_140.jpg,Escudellers 49,Barcelona,Barcelona,España,Rare Groove
176100,"",2011-03-07,Marula Jam Quintet + Blackcolors by Hector Mingues,23:00-05:00h,271,Marula Café,Marula_Cafe.jpg,"Calle de Caños Viejos, 3",Madrid,Madrid,España,Rare Groove
175767,"",2011-03-08,Chali 2Na (Jurassic 5) & live band,19:30h,983,Melkweg,Melkweg_Amsterdam_140.jpg,Lijnbaansgracht  234a,Amsterdam,Extranjero,Holanda,Hip Hop
175932,"",2011-03-08,Julio Marks,23:00-05:00h,1765,Marula Café,MarulaCafe_Barcelona_140.jpg,Escudellers 49,Barcelona,Barcelona,España,Rare Groove
176106,"",2011-03-08,Blackcolors by Hector Mingues,23:00-05:00h,271,Marula Café,Marula_Cafe.jpg,"Calle de Caños Viejos, 3",Madrid,Madrid,España,Rare Groove
175653,Well Done!,2011-03-09,"Ruede Hagelstein + Dirty Doering + Sqim





",23:00h,2428,Suicide Circus,nologo.jpg,Revaler Strasse 99,Berlín,Extranjero,Alemania,Techno
175678,Gramaphone Presents a BTMG Record Release party & Steve Mizek's Birthday with DJs,2011-03-09,"BRIAN GARDNER + BRENDA D & TODD MARIANA + OLIN
",22:00h,805,Smartbar,Smartbar_Chicago.jpg,3730 N. Clark St.,Chicago,Extranjero,USA,Techno
175707,ROOTS,2011-03-09,Louie Vega & Kevin Hedge,22:00-04:00h,842,Cielo,Cielo_NYC.jpg,18 Little West 12th Street,Nueva York,Extranjero,USA,House
175818,Change Of Pace 2011,2011-03-09,Fries & Bridges + Jason Hodges + Random Soul + Stacy Kidd + DJ Mes + 1200 Warriors + Hoodfellas + Shadow People (Jonn Hawley & JC Disko) + Sleepy & Boo,12:00-23:00h,1,No Disponible,"","","",Extranjero,USA,House
175937,"",2011-03-09,Rodrigo & Antonio Requena,23:00-05:00h,1765,Marula Café,MarulaCafe_Barcelona_140.jpg,Escudellers 49,Barcelona,Barcelona,España,Rare Groove
176107,"",2011-03-09,Blackcolors by Hector Mingues,23:00-05:00h,271,Marula Café,Marula_Cafe.jpg,"Calle de Caños Viejos, 3",Madrid,Madrid,España,Rare Groove
171867,"",2011-03-10,"Andrew Grant






",00:00-05:00h,382,Macarena,Macarena_BCN.jpg,Nou de Sant Francesc 5,Barcelona,Barcelona,España,House
173607,Lovemonk & Marula MAD. presentan,2011-03-10,"Concierto: La Custom
Sesión especial: Kon and Amir",01:00-05:00h,271,Marula Café,Marula_Cafe.jpg,"Calle de Caños Viejos, 3",Madrid,Madrid,España,Rare Groove
175495,Face Down Ass Up,2011-03-10,"Lurbe + Hosen + Lola von Disko + Sweet Sinners + Vj Hache de la Pe + Sr. Craneo
",00:00-05:30h,2362,Boulevard,nologo.jpg,Comandante Santa Pau,Zaragoza,Zaragoza,España,Electro
175585,2x1,2011-03-10,Xharles Boina + Ley Dj,23:30-03:30h,557,47,47_valencia.jpg,"Quart, 47. El Carmen",Valencia,Valencia,España,Indie
175679,Abstract Science & Fresh-kid.com Welcome A Metro & Smart Bar All-Building Event...  SUBFIX MASSIVE IV,2011-03-10,"In Smart Bar: DANNY THE WILDCHILD + STUNNA + PHADED + SWOOP
In Metro: RESO + THE WIDDLER + SUPERDRE + CHRIS WIDMAN + BRC + Videos by THE MACHINIST and GRAVITY MAX",22:00h,805,Smartbar,Smartbar_Chicago.jpg,3730 N. Clark St.,Chicago,Extranjero,USA,Breaks
175723,Gem Sessions,2011-03-10,Ame (4 hr set) + Van Anh,23:00-10:00h,1841,Catwalk,catwalk_Rotterdam_140.jpg,Weena Zuid 33,Rotterdam,Extranjero,Holanda,Techno
175758,KONTAKTBAR,2011-03-10,"ELLEN ALLIEN (BPITCH CONTROL, DE) + DJUNA BARNES",23:00-06:00h,1049,Culture Box,CultureBox_Copenhague_140.jpg,Kronprinsesse Gade 54,Copenhague,Extranjero,Dinamarca,Techno
175819,Do You Wanna Boogie?,2011-03-10,DJ SPINNA + TRUS'ME + DAZ-I-KUE (of Bugz In The Attic) + VOYEURHYTHM DJs + JEREMY SOLE + JKRIV (of Tortured Soul) + AARON DAE & DIRTY + DEL + SLEEPY & BOO,12:00-23:00h,1,No Disponible,"","","",Extranjero,USA,House
175888,"",2011-03-10,STEPI,00:30h,174,Etxekalte,Etxekalte.jpg,Mari 1,San Sebastián,Guipúzcoa,España,Rare Groove
175942,"",2011-03-10,"21.00h Concierto: Hidden Orchestra (Entrada: 10 )
23.00h Rodrigo",21:00-05:00h,1765,Marula Café,MarulaCafe_Barcelona_140.jpg,Escudellers 49,Barcelona,Barcelona,España,Rare Groove
175997,Glow,2011-03-10,Antoine Clamaran,22:00h,2320,Lima,nologo.jpg,1401 K St. NW,Washington D.C.,Extranjero,USA,House
176005,WHY SO SERIOUS?,2011-03-10,"DONNY (UK, Barcode) + KATHARSYS (Barcode, Obscene) + BLINDNESS AUDIO + LUFFYX + SEB B + VJ SOCHNINE OUCHAKOV

",23:00h,798,Batofar,Batofar_Paris_140.jpg,11 Quai François Mauriac,Paris,Extranjero,Francia,Drum & Bass
176039,"",2011-03-10,JAZZANOVA + DIRK RUMPFF (JAZZANOVA) + JÜRGEN VON KNOBLAUCH (JAZZANOVA),00:00-06:00h,1714,Week-End,WeekEnd-Madrid_140.jpg,Plaza de Callao,Madrid,Madrid,España,House
176066,"",2011-03-10,BIORN BORJ,23:00h,1466,Magazine,Magazine_Valencia_140.jpg,"Pérez Escrich, 19",Valencia,Valencia,España,Indie
170291,Paradise 20,2011-03-11,Hosted By Patrick Socks: Laurent Garnier Lbs Tour Feat Benjamin Rippert & Scan X + Jean Cedric,23:00-07:30h,795,Café D'Anvers,Cafe_D_Anvers.jpg,Verversrui 15,Amberes,Extranjero,Bélgica,Techno
171397,MOVE Music & Sound,2011-03-11,Josh Wink + Ino & Astroboyz,22:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,La Coruña,España,House
172232,"",2011-03-11,Marc Houle,21:00h,2098,Pratersauna,Pratersauna_Viena_140.jpg,Waldsteingartenstraße 135,Viena,Extranjero,Austria,Techno
173160,Bloc 2011 - Día 1,2011-03-11,"</b> Artistas confirmados para todo el festival:

Aphex Twin + Laurent Garnier presents LBS feat. Benjamin Rippert & Scan X + LFO + Moderat + Four Tet + Vitalic + Speedy J + Matthew Dear + Dopplereffekt + Black Devil Disco Club + The Advent + Oscar Mulero + Billy Nasty 

Union: Magnetic Man + Beardyman + Claude Von Stroke + Toddla T + Drop The Lime + Union 

Modeselektion: + Ben Klock + Modeselektor + Apparat + Ramadanman + Ikonika + Siriusmo

Subloaded: Joy Orbison + Shackleton + Mala + Loefah + Pinch + Gemmy + Guido + DJ Pete + Untold 

Overkill: Venetian Snares + DJ Funk + King Midas Sound + Daedelus + Alva Noto + Jimmy Edgar + N>E>D

Mulletover: Visionquest feat. Seth Troxler, Lee Curtiss and Shaun Reeves + dOP + Geddes 

Numbers: Jamie XX + Rustie + SBTRKT + Numbers DJ's 

Mary Anne Hobbs Presents: L-Vis 1990 + Addison Groove + Roska + Al Tourettes + Mary Anne Hobbs

Resident Advisor: Soul Clap + Floating Points + Will Saul + Space Dimension Controller 

Outlook: Gentlemen's Dub Club + Iration Steppaz + Redlight + Top Cat + Kenny Ken + Exodus 

Bleep.com: Very Special Guest TBA + Kyle Hall + Luke Abbot + Boxcutter

Plex: + Ancient Methods + Silent Servant + TVO + Datassette + Jamez + Strepsil + Luke Handsfree + James Tec 

I Love Acid: A Guy Called Gerald [84-88 Acid House Set] + Global Goon + Mark II [Altern-8] + B12 + Posthuman + AGT Rave Cru + Placid 

Bodyhammer: + Legowelt + Orgue Electronique + TLR + Emptyset + Joe Hart + Bodyhammer DJs",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar
173608,Lovemonk & Marula MAD. presentan,2011-03-11,Space Ranger (Alemania),01:00-05:00h,271,Marula Café,Marula_Cafe.jpg,"Calle de Caños Viejos, 3",Madrid,Madrid,España,Rare Groove
173818,Mud,2011-03-11,"The Stage: CASPA & ROD AZLAN (Dub Police, UK) + MoFoHoBo (Bubble)
The Basement: Tenth Planet: SPECIAL GUEST TBA + TENTH PLANET DJs
The Mezz: Balkan Beatdown",22:00h,2255,The Twisted Pepper,nologo.jpg,54 Middle Abbey St,Dublin,Extranjero,Irlanda,Breaks
174189,GEM SESSIONS winter/spring tour,2011-03-11,"Club Room: âme (de, innervisions) + secret cinema (nl, ec rec, gem rec) + peter horrevorts (nl, kanzleramt, gem rec, live) + egbert (nl, cocoon, gem rec, Live) + joachim (nl, gem rec) 
Deep room: prinz (be, push it) + igor vicente (be, wildfamily, homecoming) + deejames (be, wildfamily)
",23:00-07:00h,733,Silo,Silo_Lovaina_140.jpg,Vaartkom 29a,Lovaina,Extranjero,Bélgica,Techno
174388,Fabriclive: Chibuku Birthday Party,2011-03-11,"R1: TBC
R2: TBC
R3: TBC",22:00-06:00h,709,Fabric,fabric_logo.jpg,77a Charterhouse St.,London,Extranjero,UK,Breaks
174567,"",2011-03-11,"Mendo
",00:30-07:00h,1529,Narita,Narita_Castellon_140.jpg,Polígono Los Cipreses nave 71,Castellón,Castellón,España,Techno
174620,Breakstorm Festival,2011-03-11,"Benny Page + Frank@ (live) + Fran the Breakstorm + Mc Prince Osito + Karlixx + Bolax + Lou + Carles S + Mdtek + Mc Homi + Tete Zerozone




",00:00-06:00h,2274,The One,TheOne_Barcelona_140.jpg,Marqués de Comillas 13-25,Barcelona,Barcelona,España,Drum & Bass
174777,Nitsa,2011-03-11,"Technasia + DJ FRA + JUAN B
Vj: Volatil",00:30h,89,Apolo,SalaApolo_BCN_140.jpg,Nou de la Rambla 113,Barcelona,Barcelona,España,Techno
175511,We Are Us,2011-03-11,"Main: Sam Tiba + Canblaster + Discodust DJs + Stereohaunts
Lounge: Getbusyboys
Micro: Canfelix? & Guests
",22:00-06:00h,711,Cocoon Club,Cocoon_Club_Frankfurt.jpg,Carl-Benz-Strasse 21,Frankfurt,Extranjero,Alemania,Techno
175534,LOS CONCIERTOS DEL POP & DANCE,2011-03-11,ASTRUD & Col·lectiu Brossa + Single,20:30h,2335,Rockitchen,nologo.jpg,"Fundadores, 7",Madrid,Madrid,España,Indie
175593,"",2011-03-11,Adrián Lurbe,23:30-03:30h,557,47,47_valencia.jpg,"Quart, 47. El Carmen",Valencia,Valencia,España,Indie
175660,I.Am.You Just Girls,2011-03-11,"Club: Miss Jools + Cinthie + Mary Jane + Moniczka
Lounge: Barbara Klein + Hedda







",00:00h,2428,Suicide Circus,nologo.jpg,Revaler Strasse 99,Berlín,Extranjero,Alemania,Techno
175680,"",2011-03-11,TODD TERJE + ONLY CHILDREN,22:00h,805,Smartbar,Smartbar_Chicago.jpg,3730 N. Clark St.,Chicago,Extranjero,USA,Disco
175688,Keep It Unreal - What The Funk Birthday,2011-03-11,Mr Scruff,00:00h,749,Nouveau Casino,Nouveau_Casino_Paris.jpg,109 Rue Oberkampf,Paris,Extranjero,Francia,Electro
175695,Smackdown invites Black Sun Empire,2011-03-11,"Merleyn: Black Sun Empire + Bryan Fury + Trasher + Element:Destruction + Encrypter + Subwoover

",23:00h,1021,Doornroosje,Doornroojse_HOL_140.jpg,Groenewoudseweg 322,Nijmegen,Extranjero,Holanda,Drum & Bass
175712,BASIC NYC,2011-03-11,Sleepy & Boo & Friends,22:00-04:00h,842,Cielo,Cielo_NYC.jpg,18 Little West 12th Street,Nueva York,Extranjero,USA,House
175734,PURESOCAVIBES PRESENTS SOCA FRENZY ST PATRICKS DAY FETE,2011-03-11,"DJ SHAKER HD + DJ TYRONE + DJ TATE + DJ Ratty + QT 2 HYPE 
Foyer Bar: Dj Scooby + Millitant Sound (Cold Chizzle & Mr Migz)
",23:00-04:30h,1696,Scala,Scala_London_140.jpg,275 Pentonville Road,Londres,Extranjero,UK,Rare Groove
175745,WOZA - MZANSI-KWAITO,2011-03-11,"up: woza floor: MONKEY SAFARI (What What, Halle) + MARFLIX (Faluma,Tropicalbass.com, Berlin) + DANNY SCRILLA (Bacchanalism) + PETER INVASION (Riotvan, Ingrid Mére, Leipzig)
",20:00h,1025,Distillery,Distillery_Leipzig.jpg,Kurt-Eisner Strasse 108a,Leipzig,Extranjero,Alemania,House
175757,RANDOM 1 YEAR BIRTHDAY,2011-03-11,"KOLLEKTIV TURMSTRASSE (LIVE, CONNAISSEUR REC, MGF, DE) + TIEL VON SEIN (DIRT CREW RECORDS, SUOL, DE) + MHM-ONE VS. TOM COLLINS

",23:00-06:00h,1049,Culture Box,CultureBox_Copenhague_140.jpg,Kronprinsesse Gade 54,Copenhague,Extranjero,Dinamarca,Techno
175765,Closer,2011-03-11,"Pantha du Prince (Live, Dial, Roughtrade, Berlijn) + Midland (Aus Music, Leeds) + Jorn Liefdeshuis
",22:00-05:00h,983,Melkweg,Melkweg_Amsterdam_140.jpg,Lijnbaansgracht  234a,Amsterdam,Extranjero,Holanda,Techno
175766,"",2011-03-11,"Klinch: John Digweed (Bedrock, Hastings) + Estroe (Connaisseur, Rotterdam)",22:00-05:00h,983,Melkweg,Melkweg_Amsterdam_140.jpg,Lijnbaansgracht  234a,Amsterdam,Extranjero,Holanda,Techno
175785,blue source Vol.09,2011-03-11,"SHINEDOE (INTACTO RECORDS, FROM AMSTERDAM, NL) + KIYO (blue source, NOVEN)
",23:00h,750,Womb,Womb_Tokyo.jpg,"2-16 Maruyama-Cho, Shibuyaku",Tokyo,Extranjero,Japón,Techno
175820,Afternoon Delight WMC 2011,2011-03-11,TODD TERRY + RON CARROLL + ANDY CALDWELL + CLAUDE MONNET + TERRY HUNTER + JASK + GROOVE ASSASSIN + ADAM AUBURN + AARON DAE + DIRTY + SLEEPY & BOO,12:00-23:00h,1,No Disponible,"","","",Extranjero,USA,House
175844,La [2] de Nitsa,2011-03-11,DJ COCO + METHER & ZACKER,00:30h,705,La [2] de Apolo,SalaApolo2_BCN_140.jpg,Nou de la Rambla 113,Barcelona,Barcelona,España,Indie
175867,"",2011-03-11,"20:30h Festival Mod Triple concierto: Mod Time (Donostia) + Brad New Sinclairs (Bilbao) + Los Platillos Volantes (León) + Sesión Mod de Alex Cooper (precio: 12/9 )
02:00h Ruber Elewan (IBIZA)












",20:30-06:00h,1299,Komplot,Komplot_SanSebastian_140.jpg,Pedro Egaña 5,San Sebastián,Guipúzcoa,España,House
175889,"",2011-03-11,MARIO MAQUEDA,00:30h,174,Etxekalte,Etxekalte.jpg,Mari 1,San Sebastián,Guipúzcoa,España,Rare Groove
175928,Pop & Dance Club,2011-03-11,"FRENCH HORN REBELION (concierto) + SR MIYAGI + ROB COOKE








",00:00-06:00h,467,Yasta,Yasta_Logo.jpg,Valverde 10,Madrid,Madrid,España,Indie
175948,"",2011-03-11,"21.30h Concierto: The Excitements. (Entrada: 10 )
23.00h Especial Lovemonk: Kon & Amir + Antonio Requena",23:00-05:00h,1765,Marula Café,MarulaCafe_Barcelona_140.jpg,Escudellers 49,Barcelona,Barcelona,España,Rare Groove
175970,The Gallery,2011-03-11,"BOX: BT (Live) + Jerome Isma-Ae + Sophie Sugar + Rav Takhar
103: Tristan Ingram + Patrick Hagenaar + Manda Dex + Miss Crazy D
LOFT: Plastic Fondu + Michael Green + DJ Charlie Dye + DJ Tyf + DJ Posh + J.D Love
& Guests
BABY BOX: Re Sound: Hooker & De Freitas + Brady + Jed Stemp + Lana Cavalli & Dan Back + Def Stunt
",23:00h,714,Ministry Of Sound,Ministry_of_Sound.jpg,103 Gaunt St,Londres,Extranjero,UK,House
175984,Pacha Rocks The Mad Hatters Manic March Party,2011-03-11,Shuey Aurora + Erol Arda + Matt Weeks,22:00-05:00h,852,Pacha London,Pacha_London_140.jpg,Terminus Place,Londres,Extranjero,UK,House
175990,Tomorrow,2011-03-11,SPEEDY J 3 hr set (NL) + JOEY DANIEL + K. CEE + NICK RYDER,23:00h,1621,Studio 80,Studio80_Amsterdam_140.jpg,Rembrandtplein 17,Amsterdam,Extranjero,Holanda,Techno
176006,SOIREE BORDER COMMUNITY,2011-03-11,"RICARDO TOBAR (LIVE, Alternative) + LUKE ABBOTT (LIVE, New wave, psychédélique, techno) + HARALD BJÖRK + RAFIN & NOOSHMA (Diggin)

",23:00h,798,Batofar,Batofar_Paris_140.jpg,11 Quai François Mauriac,Paris,Extranjero,Francia,Techno
176019,Turbulence,2011-03-11,Andy C + Alix Perez + Lenzman + Mc Gq,20:00h,2143,Digital,Digital_Newcastle_140.jpg,Times Square,Newcastle,Extranjero,UK,Drum & Bass
176026,SAVED,2011-03-11,"Main Floor: NIC FANCIULLI (Saved Rec, UK) + MASAYA
",23:00h,1391,D! Club,nologo.jpg,Place Centrale,Lausanne,Extranjero,Suiza,Techno
176032,"",2011-03-11,Dirty South,22:00-06:00h,722,Pacha New York,Pacha_NewYork_140.jpg,618 West 46th St,Nueva York,Extranjero,USA,House
176040,"",2011-03-11,"THE TWELVES (EYE INDUSTRIES)
",00:00-06:00h,1714,Week-End,WeekEnd-Madrid_140.jpg,Plaza de Callao,Madrid,Madrid,España,House
176045,HARD WEEKEND OAKLAND,2011-03-11,Simian Mobile Disco (Live) + Fake Blood + DESTRUCTO + Mumbai Science + Egyptrixx (Live) + Blondes,18:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,USA,House
176067,"",2011-03-11,ERNESTOÏDE,23:00h,1466,Magazine,Magazine_Valencia_140.jpg,"Pérez Escrich, 19",Valencia,Valencia,España,Indie
176087,"",2011-03-11,Hercules & Love Affair (live),19:30h,1937,Village Underground,VillageUnderground_Londres_140.jpg,54 Holywell Lane,Londres,Extranjero,UK,House
176093,"",2011-03-11,"Jose Divina


",23:00-03:00h,966,El Rincón de San Pedro,ElRinconDeSanPedro_Granada_140.jpg,"Carrera del Darro, 12",Granada,Granada,España,House
166456,Eventual party,2011-03-12,"Oscaromero + Pumuki + Blow + V.Cassillas


",22:00-03:30h,2636,Scorpio,Scorpio_Coria_140.jpg,"Plaza del rollo, 4",Coria,Cáceres,España,Techno
170958,"",2011-03-12,Steve Bug,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Italia,Techno
170990,Future Music Festival 2011,2011-03-12,The Chemical Brothers + Dizzee Rascal + Pendulum + Mark Ronson and The Business Intl + MGMT + Ke$ha + The Presets + Leftfield + Richie Hawtin Pres. Plastikman + Art vs Science + Steve Angello + Sven Vath + Sander Van Doorn + Steve Aoki + Loco Dice + Cosmic Gate + Don Diablo + Etienne De Crecy + Zane Lowe + The Subs + Sound of Stereo + James Holroyd + Professor Green + Zowie + Tydi + The Stafford Brothers + Binary Finary + Tai + Shazam,12:00h,1,No Disponible,"","","",Extranjero,Australia,sin especificar
173161,Bloc 2011 - Día 2,2011-03-12,"</b> Artistas confirmados para todo el festival:

Aphex Twin + Laurent Garnier presents LBS feat. Benjamin Rippert & Scan X + LFO + Moderat + Four Tet + Vitalic + Speedy J + Matthew Dear + Dopplereffekt + Black Devil Disco Club + The Advent + Oscar Mulero + Billy Nasty 

Union: Magnetic Man + Beardyman + Claude Von Stroke + Toddla T + Drop The Lime + Union 

Modeselektion: + Ben Klock + Modeselektor + Apparat + Ramadanman + Ikonika + Siriusmo

Subloaded: Joy Orbison + Shackleton + Mala + Loefah + Pinch + Gemmy + Guido + DJ Pete + Untold 

Overkill: Venetian Snares + DJ Funk + King Midas Sound + Daedelus + Alva Noto + Jimmy Edgar + N>E>D

Mulletover: Visionquest feat. Seth Troxler, Lee Curtiss and Shaun Reeves + dOP + Geddes 

Numbers: Jamie XX + Rustie + SBTRKT + Numbers DJ's 

Mary Anne Hobbs Presents: L-Vis 1990 + Addison Groove + Roska + Al Tourettes + Mary Anne Hobbs

Resident Advisor: Soul Clap + Floating Points + Will Saul + Space Dimension Controller 

Outlook: Gentlemen's Dub Club + Iration Steppaz + Redlight + Top Cat + Kenny Ken + Exodus 

Bleep.com: Very Special Guest TBA + Kyle Hall + Luke Abbot + Boxcutter

Plex: + Ancient Methods + Silent Servant + TVO + Datassette + Jamez + Strepsil + Luke Handsfree + James Tec 

I Love Acid: A Guy Called Gerald [84-88 Acid House Set] + Global Goon + Mark II [Altern-8] + B12 + Posthuman + AGT Rave Cru + Placid 

Bodyhammer: + Legowelt + Orgue Electronique + TLR + Emptyset + Joe Hart + Bodyhammer DJs",Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,UK,sin especificar
173281,ANIVERSARIO ELECTROGOVI PRODUCCIONES,2011-03-12,"Main Room: DJ RUSH + DAVID MALLADA (Special Set Hard Techno) + RHYNAGUER + PABLO MEDINA + MIGUEL SANCHEZ (Residente)
Second Room: J.NAT + JESUS SOBLECHERO + EDUTEK + JAVIER DE BARAJA
",Sin confirmar,1441,Escada,Escada_Valladolid_140.jpg,"Lope de Vega, 11",Medina del Campo,Valladolid,España,Techno
173819,Pogo,2011-03-12,"THE BASEMENT: JUJU & JORDASH (Uzuri, NL) + LEROSA (Uzuri/Ostgut) + SLOW BURN [DJ Set] (Uzuri)
THE STAGE: NORTH STRAND KONTRA BAND + INDECENT CIGAR EMPORIUM + BUGLE BABES
THE MEZZ: SIGNAL CODE RECORDS Vs SALT",22:00h,2255,The Twisted Pepper,nologo.jpg,54 Middle Abbey St,Dublin,Extranjero,Irlanda,House
173825,"",2011-03-12,Marco V.,21:00-03:00h,863,Lizard Lounge,LizardLounge_Dallas_140.jpg,2424 Swiss Ave.,Dallas,Extranjero,USA,Trance
174190,"",2011-03-12,"anja schneider (de, mobilee) + Heidi (ca, get physical) + ...",23:00-07:00h,733,Silo,Silo_Lovaina_140.jpg,Vaartkom 29a,Lovaina,Extranjero,Bélgica,Techno
174398,Fabric,2011-03-12,"R1: Craig Richards + Ricardo Villalobos + Shackleton (live) + Appleblim
R2: 2020 PRESENTS: Si Baker + Ralph Lawson + Glimpse (live) + Julien Chaptal
R3: Terry Francis + Nina Kraviz",23:00-08:00h,709,Fabric,fabric_logo.jpg,77a Charterhouse St.,London,Extranjero,UK,Techno
174568,"",2011-03-12,MEndo,00:00-06:00h,591,Círculo Culture Club,Circulo_Culture_Club.jpg,Calle del General Álava 5,Vitoria,Álava,España,Techno
174596,Sensation Belgium,2011-03-12,Martin Solveig + Joris Voorn & 2000 and One + Dimitri Vegas & Like Mike + Chuckie + Mr. White,21:00-05:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Bélgica,House
174820,Panorama Pop 2011,2011-03-12,"Supersubmarina + El Columpio Asesino + Julio De La Rosa + The Tamborines + Margarita + Toulouse + Sanjuanbosque + Frash
",Sin confirmar,16,Industrial Copera,Industrial-Copera_140.jpg,La Paz 7,Armilla,Granada,España,Indie
175467,FESTIVAL AMBIVALENCIA,2011-03-12,"DE LA SOUL + AFRIKA BAMBAATAA + GRANDMASTER FLASH + DJ LORD + ARIANNA PUELLO + FRANK T + EL CHOJIN + ZENIT + EL PAYO MALO + LA TECNIKA + PACO CAMALEON & DJ LUEEGEE + SYLA + RAPSODES + MC ALBERTO + ALIEN KID & DJ HERAS + LEUR + ZETA + PROEMIUS + SUPREMOS
",00:00-06:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Valencia,España,Hip Hop
175485,Wavesfeed,2011-03-12,Dosem + Juanmi Linares + Mystic People + Maleza (live)+ Superpibe (percusión),00:00h,2638,Paris 15,nologo.jpg,"Calle la Orotava 25-27, Polígono San Luis",Málaga,Málaga,España,Techno
175487,Tecnolove XXL,2011-03-12,"Main Room: Cristian Varela + Pepo + Cesar Almena 
Xtreme Garden: Miss Djaxx + Fernanda Martins + Fatima Hajji",00:00h,1260,Isla Tortuga,nologo.jpg,Av. De Los Descubrimientos,Ciudad Real,Ciudad Real,España,Techno
175505,Awakenings Rotterdam,2011-03-12,"Area 1
22.00 - 23.30 Jeff Moore
23.30 - 01.15 Joris Voorn
01.15 - 03.15 Marcel Dettmann
03.15 - 05.15 Chris Liebing
05.15 - 07.15 Ben Sims
07.15 - 09.00 Bas Mooy

Area 2
22.00 - 00.15 Makam
00.15 - 02.45 Mathias Kaden
02.45 - 03.45 Pantha Du Prince LIVE
03.45 - 06.00 James Holden
06.00 - 09.00 Karotte

Area 3
22.00 - 00.30 Joey Daniel
00.30 - 02.30 Tommy for Seven LIVE
02.30 - 05.00 Sandwell District (Regis & Function)
05.00 - eind Len Faki",22:00-09:00h,1,No Disponible,"","","",Extranjero,Holanda,Techno
175514,7. BIG CITY BEATS BIRTHDAY,2011-03-12,"Sea of Love Floor: DJ Motiv8 + Lexy & K Paul (live) + Marco Petralia + Steve Blunt + Sebastian Gnewkow
BCBTec Floor: Motorcitysoul + Sebastian Lutz + Maurice Walper
Clubrockerz Floor by Akzent: Dan Rockz + Denis Electric + Chris Monero + Boris Ochs + Matt Klick + Dennis Beichert
Delorean Floor: Tomorrow sounds like this! DJ Katch & Guests
",22:00-06:00h,711,Cocoon Club,Cocoon_Club_Frankfurt.jpg,Carl-Benz-Strasse 21,Frankfurt,Extranjero,Alemania,Techno
175519,"",2011-03-12,Tiësto,Sin confirmar,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Extranjero,Argentina,House
175568,"",2011-03-12,Hernan Cattaneo + Mr Bosco + Marcos Cruz,00:00-07:00h,2598,Cosmos,Cosmos_Sevilla_140.jpg,"Carlos de Cepeda, 2",Sevilla,Sevilla,España,House
175570,Opening Party,2011-03-12,"Sala 1: John Acquaviva + Alvaro Sanchez + Andres Fernandez + Miguel Muñoz
Sala 2: Dec + Japer + Robert Guerrero (Live)
",00:00-07:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Jaén,España,Techno
175594,"",2011-03-12,Laberenjenacósmica Party,23:30-03:30h,557,47,47_valencia.jpg,"Quart, 47. El Carmen",Valencia,Valencia,España,Indie
175603,Vacuum 01,2011-03-12,"Psyk + Cisco Arias + Phonotype aka Switch + Orange Beret
",00:00h,1125,No Club,nologo.jpg,Sin confirmar,Sin confirmar,Córdoba,España,Techno
175616,Buffa-Lobit Verde,2011-03-12,"Nicolas Lutz + Bony Stuche + Mayto + Luis Cuevas
",01:30-07:00h,375,Metrópolis,Metropolis_Cordoba_140.jpg,Avenida Profesor Arnold J Toynbee s/n. Pol. Ind. Chinales,Córdoba,Córdoba,España,Techno
